Raf,Mek,PLCg,PIP2,PIP3,Erk,Akt,PKA,PKC,p38,JNK,experiment,label
1075.0,1625.0,155.0,289.0,5.38,17.3,100.0,13.3,139.0,882.0,178.0,4,8
294.0,400.0,183.0,325.0,3.0,27.9,176.0,2.53,157.0,890.0,365.0,4,8
644.0,1144.0,237.0,385.0,17.6,55.2,253.0,11.4,76.4,487.0,131.0,4,8
22.3,24.8,200.0,343.0,7.23,40.7,279.0,12.6,33.7,200.0,137.0,4,8
343.0,470.0,737.0,2035.0,93.1,69.8,478.0,17.2,193.0,1275.0,410.0,4,8
160.0,207.0,241.0,433.0,6.79,10.3,75.7,4.33,14.1,72.3,241.0,4,8
445.0,710.0,331.0,632.0,8.35,33.4,196.0,81.3,743.0,3924.0,1298.0,4,8
66.1,95.6,255.0,457.0,10.7,16.4,97.3,11.1,68.5,392.0,269.0,4,8
533.0,874.0,12.5,15.7,17.5,81.3,466.0,8.66,125.0,743.0,281.0,4,8
129.0,193.0,70.4,109.0,6.92,28.9,163.0,2.81,35.9,244.0,85.8,4,8
173.0,241.0,241.0,418.0,11.7,163.0,1046.0,5.88,1104.0,5989.0,2436.0,4,8
223.0,311.0,297.0,562.0,9.91,59.4,396.0,3.55,53.3,294.0,106.0,4,8
121.0,175.0,59.9,188.0,36.8,39.2,250.0,4.18,77.7,418.0,207.0,4,8
300.0,441.0,414.0,757.0,13.7,77.7,638.0,31.1,117.0,567.0,519.0,4,8
246.0,410.0,418.0,626.0,15.0,117.0,710.0,22.9,66.1,449.0,396.0,4,8
141.0,246.0,340.0,673.0,17.9,53.3,422.0,5.28,85.8,466.0,196.0,4,8
179.0,340.0,125.0,213.0,5.23,67.9,500.0,9.73,24.4,126.0,204.0,4,8
297.0,407.0,1894.0,2890.0,39.2,127.0,906.0,31.6,124.0,898.0,557.0,4,8
193.0,257.0,259.0,375.0,14.2,59.9,352.0,6.44,189.0,947.0,1134.0,4,8
414.0,626.0,213.0,346.0,10.7,5.19,29.4,86.6,68.5,407.0,205.0,4,8
91.4,106.0,316.0,573.0,3.75,125.0,858.0,73.0,86.6,594.0,292.0,4,8
90.6,133.0,956.0,1625.0,32.2,119.0,594.0,5.23,45.3,319.0,84.3,4,8
791.0,1298.0,255.0,441.0,10.3,79.1,407.0,82.8,334.0,1911.0,1134.0,4,8
679.0,1186.0,58.3,114.0,1.0,50.0,385.0,14.6,29.2,150.0,77.0,4,8
111.0,183.0,441.0,874.0,6.92,22.3,124.0,1.0,74.3,487.0,355.0,4,8
155.0,221.0,991.0,1685.0,30.8,53.3,305.0,18.1,189.0,1124.0,562.0,4,8
717.0,1144.0,155.0,239.0,1.0,66.7,509.0,6.44,94.7,514.0,661.0,4,8
890.0,1370.0,205.0,385.0,5.94,60.4,337.0,15.0,115.0,704.0,248.0,4,8
193.0,313.0,66.7,106.0,3.55,21.9,120.0,1.96,3.85,44.5,39.2,4,8
244.0,389.0,289.0,453.0,16.7,89.0,685.0,5.28,1134.0,5140.0,1827.0,4,8
160.0,231.0,229.0,400.0,14.5,74.3,567.0,4.78,164.0,1037.0,246.0,4,8
557.0,914.0,145.0,239.0,1.0,59.4,500.0,2.62,158.0,947.0,217.0,4,8
221.0,385.0,279.0,538.0,7.1,124.0,764.0,25.5,250.0,1298.0,157.0,4,8
259.0,396.0,183.0,322.0,16.8,8.51,63.2,67.9,37.9,202.0,132.0,4,8
368.0,557.0,655.0,1176.0,25.9,22.9,170.0,11.9,547.0,2969.0,874.0,4,8
102.0,127.0,189.0,313.0,12.5,27.4,179.0,3.59,533.0,3023.0,1046.0,4,8
2054.0,3106.0,509.0,965.0,18.1,35.9,225.0,8.9,40.3,207.0,157.0,4,8
407.0,594.0,313.0,567.0,39.2,40.0,311.0,3.82,75.7,496.0,147.0,4,8
737.0,1104.0,396.0,710.0,21.3,157.0,914.0,27.4,179.0,1046.0,302.0,4,8
165.0,209.0,487.0,1009.0,8.82,37.9,205.0,6.85,181.0,906.0,1486.0,4,8
311.0,461.0,191.0,382.0,7.17,26.2,153.0,16.7,50.9,300.0,183.0,4,8
1334.0,2091.0,757.0,1252.0,56.2,82.0,557.0,15.1,241.0,1420.0,297.0,4,8
188.0,340.0,115.0,225.0,13.6,41.8,294.0,13.3,38.9,205.0,39.2,4,8
1208.0,1794.0,784.0,1433.0,14.9,15.7,105.0,6.04,667.0,3368.0,813.0,4,8
1358.0,2091.0,179.0,300.0,10.6,14.2,111.0,10.9,106.0,655.0,157.0,4,8
109.0,149.0,362.0,644.0,12.0,105.0,710.0,13.6,31.9,188.0,215.0,4,8
271.0,426.0,143.0,233.0,8.13,34.0,167.0,9.82,51.4,305.0,131.0,4,8
115.0,173.0,316.0,604.0,10.0,52.3,313.0,2.44,72.3,418.0,281.0,4,8
151.0,264.0,375.0,632.0,25.0,56.7,362.0,4.33,219.0,1176.0,250.0,4,8
365.0,514.0,264.0,487.0,1.26,50.9,322.0,13.7,89.0,578.0,239.0,4,8
262.0,437.0,250.0,445.0,7.7,44.5,297.0,2.41,95.6,626.0,111.0,4,8
215.0,365.0,124.0,219.0,3.43,82.0,519.0,10.6,30.5,158.0,47.0,4,8
172.0,176.0,449.0,828.0,12.3,71.7,445.0,20.7,445.0,2393.0,1334.0,4,8
241.0,385.0,820.0,1554.0,15.1,34.3,205.0,5.73,62.6,300.0,264.0,4,8
217.0,385.0,246.0,457.0,8.98,20.7,150.0,4.87,79.9,445.0,750.0,4,8
1208.0,1778.0,1241.0,2110.0,44.9,52.3,264.0,9.47,129.0,777.0,906.0,4,8
227.0,346.0,189.0,349.0,3.52,42.6,211.0,12.9,176.0,1114.0,407.0,4,8
68.5,118.0,13.8,62.6,57.8,93.9,519.0,18.9,106.0,533.0,1700.0,4,8
189.0,325.0,188.0,352.0,2.19,115.0,673.0,8.43,53.3,334.0,138.0,4,8
331.0,500.0,644.0,1134.0,9.73,76.4,562.0,15.4,890.0,4179.0,1219.0,4,8
157.0,262.0,764.0,1486.0,12.0,77.0,573.0,6.98,764.0,3786.0,1540.0,4,8
542.0,906.0,125.0,219.0,1.88,19.8,111.0,3.96,48.3,267.0,186.0,4,8
750.0,1094.0,403.0,667.0,14.5,56.7,375.0,12.2,1124.0,5425.0,1981.0,4,8
491.0,704.0,138.0,235.0,6.92,112.0,750.0,13.2,79.9,519.0,237.0,4,8
1065.0,1625.0,396.0,704.0,13.9,127.0,799.0,5.57,71.0,457.0,66.1,4,8
487.0,784.0,170.0,313.0,13.3,40.3,157.0,12.5,24.4,122.0,151.0,4,8
209.0,294.0,119.0,215.0,1.72,101.0,599.0,32.2,66.1,343.0,352.0,4,8
538.0,1009.0,750.0,1370.0,20.0,46.6,267.0,1.84,48.3,279.0,221.0,4,8
262.0,346.0,138.0,219.0,7.43,38.2,198.0,7.3,35.5,165.0,284.0,4,8
246.0,302.0,750.0,1322.0,41.8,63.2,514.0,9.22,24.6,82.8,599.0,4,8
207.0,281.0,241.0,422.0,8.51,17.9,108.0,7.84,328.0,1762.0,491.0,4,8
284.0,470.0,281.0,461.0,11.2,79.1,557.0,9.82,66.1,325.0,19.8,4,8
257.0,294.0,1611.0,2595.0,57.3,37.9,200.0,85.8,81.3,478.0,828.0,4,8
124.0,184.0,78.4,117.0,12.6,122.0,890.0,41.4,76.4,466.0,183.0,4,8
843.0,1298.0,385.0,667.0,18.9,69.8,474.0,4.0,65.5,352.0,146.0,4,8
610.0,956.0,146.0,257.0,13.7,1.5,17.8,69.8,82.0,621.0,101.0,4,8
1124.0,1794.0,437.0,757.0,30.8,161.0,1018.0,15.4,51.4,337.0,209.0,4,8
621.0,931.0,64.9,157.0,13.3,29.7,175.0,13.9,64.4,349.0,168.0,4,8
313.0,500.0,68.5,101.0,11.1,11.8,83.5,132.0,33.4,150.0,151.0,4,8
710.0,1094.0,542.0,982.0,16.3,35.2,113.0,19.5,124.0,843.0,176.0,4,8
813.0,1358.0,146.0,322.0,250.0,124.0,737.0,52.8,65.5,382.0,130.0,4,8
1433.0,1928.0,1486.0,2308.0,28.4,122.0,777.0,5.42,225.0,1310.0,359.0,4,8
82.8,143.0,267.0,483.0,2.09,57.3,340.0,17.8,362.0,2072.0,1298.0,4,8
311.0,400.0,204.0,385.0,12.0,101.0,698.0,6.1,62.6,426.0,89.0,4,8
340.0,474.0,271.0,519.0,1.95,93.1,552.0,16.4,115.0,730.0,110.0,4,8
441.0,723.0,284.0,466.0,13.0,72.3,414.0,12.0,217.0,1124.0,764.0,4,8
437.0,610.0,34.9,57.8,47.8,79.1,649.0,15.8,487.0,2642.0,1346.0,4,8
175.0,294.0,259.0,667.0,27.6,52.8,233.0,18.6,57.8,343.0,188.0,4,8
108.0,139.0,1582.0,2227.0,47.0,48.7,340.0,13.2,54.7,349.0,117.0,4,8
466.0,743.0,151.0,271.0,1.93,70.4,346.0,50.5,83.5,552.0,113.0,4,8
297.0,491.0,328.0,632.0,29.4,62.6,375.0,11.9,63.2,441.0,179.0,4,8
644.0,922.0,215.0,382.0,6.32,59.9,422.0,7.99,126.0,710.0,195.0,4,8
368.0,588.0,313.0,523.0,9.73,59.9,331.0,9.06,57.8,349.0,207.0,4,8
104.0,161.0,286.0,519.0,7.1,149.0,939.0,18.4,43.7,257.0,588.0,4,8
1370.0,1860.0,1134.0,1860.0,55.7,56.2,362.0,25.5,112.0,615.0,68.5,4,8
262.0,389.0,131.0,219.0,2.71,41.0,213.0,19.6,791.0,4179.0,2148.0,4,8
221.0,328.0,255.0,478.0,7.7,39.2,213.0,8.28,85.1,496.0,198.0,4,8
250.0,365.0,437.0,799.0,13.3,57.3,355.0,18.1,172.0,1027.0,784.0,4,8
189.0,276.0,155.0,322.0,10.6,54.7,359.0,11.2,96.5,632.0,239.0,4,8
279.0,422.0,97.3,308.0,26.4,99.1,514.0,6.92,99.1,547.0,445.0,4,8
311.0,437.0,146.0,294.0,5.09,62.6,496.0,9.39,88.2,562.0,583.0,4,8
48.7,67.9,661.0,1197.0,36.2,44.9,319.0,17.0,82.0,552.0,281.0,4,8
269.0,346.0,449.0,743.0,21.5,31.3,198.0,75.7,57.8,362.0,154.0,4,8
209.0,264.0,343.0,621.0,9.56,54.7,362.0,10.5,69.2,414.0,294.0,4,8
221.0,359.0,368.0,661.0,7.57,78.4,487.0,3.65,85.8,466.0,179.0,4,8
1298.0,1827.0,239.0,426.0,20.2,62.1,410.0,12.2,77.0,483.0,279.0,4,8
764.0,1219.0,1263.0,2017.0,20.2,67.3,340.0,22.7,70.4,403.0,198.0,4,8
89.8,125.0,302.0,523.0,5.94,50.5,392.0,34.3,25.5,130.0,67.3,4,8
257.0,403.0,267.0,500.0,15.0,31.6,248.0,1.55,58.8,316.0,80.6,4,8
259.0,389.0,94.7,165.0,12.6,54.7,396.0,10.5,104.0,573.0,362.0,4,8
157.0,147.0,93.1,172.0,20.0,108.0,655.0,18.1,487.0,2642.0,632.0,4,8
429.0,673.0,1459.0,2350.0,31.6,204.0,1263.0,125.0,34.3,195.0,723.0,4,8
231.0,284.0,109.0,209.0,6.15,119.0,698.0,8.66,75.0,389.0,227.0,4,8
250.0,346.0,319.0,583.0,7.7,67.3,316.0,9.91,176.0,939.0,255.0,4,8
88.2,150.0,204.0,418.0,4.87,54.7,274.0,16.3,56.7,286.0,108.0,4,8
396.0,673.0,297.0,610.0,11.2,4.33,20.9,3.65,1018.0,5186.0,1554.0,4,8
441.0,770.0,231.0,375.0,5.38,25.5,154.0,10.3,59.9,349.0,92.2,4,8
167.0,313.0,193.0,368.0,12.6,55.2,274.0,17.2,50.9,279.0,150.0,4,8
98.2,193.0,115.0,225.0,4.57,93.1,791.0,36.5,69.8,453.0,139.0,4,8
311.0,519.0,205.0,359.0,4.7,75.0,466.0,12.6,102.0,615.0,233.0,4,8
1370.0,1911.0,22.1,54.7,57.8,104.0,538.0,19.3,1094.0,5328.0,1407.0,4,8
84.3,119.0,316.0,567.0,23.3,36.8,211.0,8.35,221.0,1197.0,1124.0,4,8
483.0,770.0,133.0,267.0,9.73,77.7,557.0,12.4,161.0,874.0,557.0,4,8
65.5,95.6,289.0,466.0,12.6,1.79,44.9,63.2,150.0,956.0,644.0,4,8
835.0,1322.0,91.4,181.0,4.91,59.4,429.0,5.28,126.0,820.0,207.0,4,8
334.0,573.0,1827.0,2943.0,68.5,65.5,491.0,2.89,70.4,457.0,154.0,4,8
813.0,1230.0,368.0,638.0,22.1,60.4,379.0,15.3,19.3,112.0,119.0,4,8
233.0,375.0,355.0,632.0,4.26,75.7,491.0,14.7,89.0,478.0,141.0,4,8
233.0,289.0,340.0,667.0,16.4,18.4,133.0,17.5,108.0,704.0,302.0,4,8
125.0,205.0,168.0,286.0,10.6,139.0,820.0,14.5,62.6,372.0,131.0,4,8
698.0,956.0,1334.0,2148.0,170.0,21.9,153.0,9.14,69.2,349.0,195.0,4,8
359.0,588.0,229.0,433.0,4.74,5.38,25.3,70.4,466.0,2525.0,914.0,4,8
441.0,723.0,150.0,274.0,11.5,33.4,217.0,6.67,64.4,337.0,229.0,4,8
97.3,136.0,403.0,757.0,5.57,3.08,35.2,103.0,528.0,2864.0,638.0,4,8
1715.0,2350.0,118.0,195.0,5.99,37.2,241.0,4.87,129.0,685.0,250.0,4,8
196.0,297.0,274.0,547.0,6.92,62.1,279.0,15.4,77.7,514.0,113.0,4,8
241.0,396.0,181.0,305.0,6.04,110.0,610.0,9.39,59.9,359.0,163.0,4,8
389.0,578.0,188.0,355.0,14.3,50.0,271.0,8.66,956.0,4914.0,1670.0,4,8
257.0,461.0,799.0,1370.0,56.2,7.43,17.0,1.19,66.1,461.0,255.0,4,8
2129.0,3278.0,483.0,965.0,17.0,73.0,396.0,13.9,85.8,599.0,209.0,4,8
173.0,235.0,115.0,195.0,5.83,62.1,365.0,7.7,45.3,279.0,75.7,4,8
866.0,1165.0,710.0,1055.0,33.7,44.9,264.0,8.66,186.0,1037.0,1037.0,4,8
225.0,334.0,189.0,337.0,7.37,158.0,1144.0,40.7,135.0,764.0,151.0,4,8
271.0,414.0,217.0,414.0,10.4,50.0,289.0,9.06,470.0,2788.0,1446.0,4,8
418.0,638.0,1611.0,2788.0,77.0,61.0,375.0,7.04,123.0,737.0,445.0,4,8
334.0,496.0,151.0,253.0,14.7,115.0,750.0,17.2,138.0,890.0,255.0,4,8
365.0,573.0,346.0,615.0,8.13,38.9,227.0,4.41,679.0,3460.0,835.0,4,8
195.0,337.0,179.0,319.0,10.6,77.0,478.0,17.5,46.6,90.6,500.0,4,8
150.0,267.0,132.0,255.0,6.67,8.06,67.3,1.06,50.9,281.0,202.0,4,8
389.0,626.0,1298.0,1911.0,33.4,67.3,519.0,30.0,50.9,294.0,189.0,4,8
375.0,547.0,281.0,414.0,5.19,50.5,294.0,7.84,225.0,1263.0,604.0,4,8
221.0,328.0,239.0,453.0,8.06,9.39,24.1,1.72,5.47,38.2,322.0,4,8
1186.0,1860.0,158.0,284.0,3.96,92.2,562.0,22.7,42.9,259.0,237.0,4,8
1382.0,1877.0,1075.0,1981.0,83.5,45.7,311.0,6.73,50.0,267.0,244.0,4,8
39.2,8.9,4.26,9.22,1.88,25.9,46.6,223.0,3.02,31.6,65.5,5,3
42.6,20.2,12.1,1.45,40.0,30.2,51.9,264.0,5.94,14.1,16.1,5,3
5.88,17.9,3.43,2.19,18.1,105.0,300.0,1928.0,6.98,20.5,12.9,5,3
34.3,18.8,3.65,1.7,16.5,352.0,519.0,1263.0,18.3,59.4,35.9,5,3
24.6,16.0,6.92,9.39,8.06,15.7,53.8,346.0,9.31,18.1,12.5,5,3
36.2,15.7,1.0,65.5,31.3,30.5,66.1,874.0,11.4,26.2,8.66,5,3
2.81,10.3,4.37,1.0,6.26,30.5,105.0,483.0,17.2,32.8,6.44,5,3
45.3,13.9,6.79,12.2,13.6,26.9,39.6,578.0,15.7,41.0,37.2,5,3
15.3,25.7,3.37,3.52,11.9,9.65,17.5,382.0,9.22,25.9,14.2,5,3
40.3,17.9,2.81,2.17,1.0,49.1,77.0,1568.0,17.5,32.2,5.23,5,3
64.9,54.2,1.0,21.5,7.7,1.0,1.55,50.9,12.7,37.9,2.67,5,3
30.0,22.1,4.87,1.12,9.22,3.92,46.6,173.0,17.2,25.0,10.6,5,3
30.5,22.5,13.2,1.01,21.9,22.3,36.8,223.0,12.0,26.2,25.0,5,3
25.0,34.0,2.29,1.01,15.1,7.3,16.1,276.0,13.6,38.5,60.4,5,3
28.4,19.8,10.2,4.57,30.8,6.38,18.1,973.0,21.9,47.8,18.9,5,3
65.5,56.7,1.0,2.41,2.05,126.0,204.0,2207.0,12.1,20.4,23.9,5,3
35.2,18.6,3.22,2.81,26.4,25.5,172.0,200.0,27.1,40.3,15.1,5,3
34.3,20.5,8.51,1.0,30.2,40.3,130.0,890.0,22.1,76.4,51.4,5,3
61.0,38.9,3.46,5.19,26.2,12.0,24.6,487.0,14.7,21.3,13.8,5,3
48.7,20.4,1.19,2.5,11.8,12.6,24.4,316.0,24.4,37.5,21.1,5,3
35.5,13.8,8.28,7.99,17.2,45.3,77.0,1526.0,42.2,110.0,34.9,5,3
31.9,44.1,5.42,1.31,6.32,13.8,13.3,349.0,12.7,23.3,9.39,5,3
42.6,25.5,7.3,1.0,21.5,33.7,49.6,396.0,59.4,85.1,19.6,5,3
78.4,21.9,9.31,4.66,44.9,10.7,26.4,866.0,17.2,21.9,7.84,5,3
44.1,24.1,5.38,132.0,16.5,18.1,37.5,1219.0,3.05,17.6,63.8,5,3
47.4,19.3,1.0,1.68,10.2,10.2,38.2,661.0,21.1,45.7,21.7,5,3
105.0,41.4,2.69,3.82,9.56,28.6,59.9,362.0,17.0,25.5,12.0,5,3
56.2,38.9,12.0,9.39,11.7,66.1,125.0,638.0,13.2,50.0,6.67,5,3
72.3,24.4,5.28,179.0,35.2,22.1,42.6,196.0,26.9,38.9,20.7,5,3
45.7,13.1,1.91,6.79,6.32,29.7,49.1,382.0,16.7,39.2,22.9,5,3
56.7,25.5,1.84,1.0,25.7,6.98,31.9,851.0,8.51,20.5,160.0,5,3
79.1,48.7,3.75,4.14,24.1,27.1,44.1,221.0,31.9,38.5,21.1,5,3
15.4,23.9,1.86,6.26,32.8,41.4,68.5,331.0,5.99,5.05,44.5,5,3
21.7,10.6,7.57,2.46,16.1,29.4,64.4,1155.0,30.2,77.0,28.1,5,3
36.8,22.5,9.65,1.43,3.13,15.1,58.3,75.7,13.2,26.2,12.4,5,3
52.8,17.5,5.94,179.0,14.6,11.5,22.1,457.0,13.9,39.2,18.4,5,3
30.8,11.1,2.86,1.06,18.6,24.6,44.1,500.0,19.1,37.9,21.3,5,3
21.1,20.7,22.9,4.66,13.1,10.3,22.1,334.0,20.9,32.2,15.7,5,3
26.4,24.1,9.39,3.31,24.8,14.5,41.8,906.0,13.1,30.8,10.3,5,3
36.8,25.9,10.2,1.96,35.9,46.6,111.0,947.0,23.1,50.0,35.5,5,3
20.2,15.8,9.06,4.45,9.91,19.5,110.0,1358.0,16.5,35.9,17.8,5,3
48.7,42.6,3.52,6.73,7.37,11.8,23.7,175.0,49.6,85.1,11.3,5,3
43.7,8.82,8.82,2.74,6.85,20.5,27.6,281.0,13.0,24.1,18.1,5,3
37.2,24.4,2.69,3.0,19.5,21.7,41.0,349.0,8.35,24.4,9.82,5,3
69.2,26.9,15.4,3.22,20.2,25.0,83.5,644.0,15.8,26.4,8.9,5,3
40.0,25.9,5.42,4.18,8.13,13.0,29.4,250.0,2.23,21.3,37.9,5,3
30.5,15.4,2.64,147.0,47.8,61.0,131.0,1778.0,21.9,44.1,18.9,5,3
40.7,14.5,2.37,1.0,26.4,23.3,54.7,813.0,15.5,21.9,16.5,5,3
56.7,31.6,9.31,2.89,25.7,49.1,104.0,698.0,3.4,4.45,1.0,5,3
86.6,125.0,8.28,10.6,47.0,73.7,170.0,3134.0,21.1,63.2,25.7,5,3
27.6,17.8,5.94,6.21,32.8,57.8,110.0,1084.0,6.15,27.4,93.1,5,3
63.8,23.7,20.9,17.5,12.1,34.0,52.3,355.0,26.7,51.4,33.4,5,3
31.9,20.5,1.79,165.0,72.3,17.2,33.1,723.0,15.5,37.2,79.1,5,3
48.3,18.3,2.31,2.09,18.3,16.0,24.8,392.0,24.8,57.3,23.5,5,3
43.3,15.1,1.0,1.32,6.1,44.9,78.4,1685.0,10.0,34.6,14.2,5,3
23.9,18.1,6.1,7.23,17.2,10.0,41.8,5.67,19.6,28.1,9.14,5,3
26.7,19.5,1.0,1.12,11.2,41.4,71.7,791.0,19.8,36.5,26.2,5,3
59.4,17.6,3.65,4.78,26.9,49.6,113.0,882.0,12.4,30.5,8.58,5,3
8.13,24.4,12.4,1.03,21.7,28.6,193.0,62.1,11.2,40.0,108.0,5,3
56.7,26.9,1.01,2.69,15.7,12.2,28.6,259.0,15.3,35.2,4.7,5,3
73.0,30.2,6.49,3.46,1.0,13.3,78.4,757.0,6.73,38.5,27.4,5,3
40.7,16.7,1.45,5.19,4.07,17.3,63.8,2054.0,3.13,18.6,65.5,5,3
46.6,15.0,6.04,4.03,3.25,2.5,2.39,36.2,18.1,43.3,8.82,5,3
47.8,24.4,1.32,1.0,3.65,12.9,24.1,474.0,15.4,24.1,10.5,5,3
20.0,21.5,3.37,1.0,21.7,16.1,38.2,615.0,20.0,39.2,50.9,5,3
24.4,17.3,1.06,40.7,13.8,14.5,26.2,286.0,14.9,29.7,12.2,5,3
19.8,16.4,3.25,6.98,16.0,46.1,95.6,487.0,2.71,92.2,5.52,5,3
64.9,32.8,4.91,1.09,1.58,14.2,23.5,429.0,12.1,43.3,7.3,5,3
53.8,38.5,1.45,255.0,52.3,28.9,61.5,422.0,10.9,26.9,5.83,5,3
75.7,31.1,5.23,1.01,18.1,10.8,32.2,483.0,2.74,12.0,54.7,5,3
87.4,44.1,1.0,1.0,13.8,13.1,32.8,235.0,38.2,75.7,34.3,5,3
41.4,21.9,20.7,2.55,18.8,10.0,26.7,414.0,3.46,19.1,30.0,5,3
44.5,25.9,13.1,6.67,17.6,86.6,165.0,1928.0,14.5,32.5,19.6,5,3
46.1,18.8,2.57,1.98,14.5,44.5,109.0,567.0,24.4,34.0,14.2,5,3
54.7,26.9,4.33,2.71,11.1,20.5,85.1,1322.0,17.0,35.9,15.1,5,3
119.0,39.2,1.0,6.26,21.7,55.7,149.0,1346.0,12.5,36.8,5.73,5,3
11.7,30.8,2.84,6.32,10.6,66.1,86.6,922.0,1.51,21.7,80.6,5,3
75.7,51.9,7.23,167.0,19.1,30.0,93.1,1860.0,1.78,30.5,39.6,5,3
57.3,22.5,2.11,2.55,7.64,26.9,48.3,313.0,21.3,52.8,20.4,5,3
16.4,21.5,5.52,3.85,22.7,12.2,69.8,1582.0,2.48,17.6,96.5,5,3
57.3,29.4,5.09,4.22,17.6,8.74,34.3,649.0,9.82,26.9,16.5,5,3
56.7,34.0,1.0,7.64,10.6,29.2,88.2,1611.0,5.57,34.0,106.0,5,3
89.0,58.8,4.96,1.0,11.2,14.3,28.1,319.0,2.39,19.1,70.4,5,3
47.4,25.7,6.49,1.95,1.0,60.4,176.0,1252.0,37.5,91.4,39.6,5,3
51.9,13.1,9.14,1.79,4.91,30.2,74.3,698.0,22.5,76.4,39.2,5,3
27.4,10.9,2.86,4.1,5.88,68.5,129.0,1459.0,20.2,35.9,8.9,5,3
83.5,33.7,1.42,1.01,12.5,74.3,119.0,466.0,11.9,31.9,6.1,5,3
13.8,12.4,13.9,7.3,12.9,5.42,16.1,588.0,15.3,42.2,10.7,5,3
59.9,20.5,6.92,1.0,18.1,15.0,28.6,313.0,23.5,66.1,18.1,5,3
56.2,20.9,8.43,2.86,1.93,25.0,54.7,1155.0,9.56,46.6,73.7,5,3
108.0,27.9,10.9,7.57,7.7,42.2,120.0,922.0,25.3,50.9,10.9,5,3
29.7,23.9,12.2,77.0,31.6,82.8,164.0,1827.0,20.5,30.8,17.3,5,3
62.1,17.3,5.0,1.01,2.07,17.8,36.5,271.0,13.0,27.9,7.1,5,3
47.0,20.4,6.98,3.85,12.4,8.98,20.2,474.0,44.5,129.0,44.1,5,3
88.2,84.3,4.87,1.01,6.79,28.9,40.0,956.0,31.1,66.1,26.9,5,3
38.2,20.4,15.1,4.91,19.8,45.7,138.0,2227.0,16.7,43.7,73.0,5,3
38.2,22.5,2.62,1.0,16.5,32.8,82.8,1165.0,3.49,20.9,44.5,5,3
61.0,31.1,1.89,1.0,28.9,50.9,82.0,538.0,7.5,18.8,10.4,5,3
20.9,15.8,1.04,1.3,17.9,16.4,24.4,262.0,25.5,53.8,28.6,5,3
52.8,26.9,17.0,1.15,35.9,8.74,31.1,717.0,15.7,28.1,21.9,5,3
64.4,19.8,6.61,1.42,10.7,28.4,40.0,334.0,3.02,21.5,62.1,5,3
48.7,18.3,6.79,1.01,13.5,11.5,22.9,359.0,21.3,42.6,29.7,5,3
58.3,15.5,5.94,1.25,2.97,25.0,52.3,365.0,2.09,24.8,74.3,5,3
62.6,16.3,5.28,2.64,1.0,23.7,44.9,173.0,20.7,31.9,21.1,5,3
62.1,24.8,2.86,1.01,12.1,74.3,145.0,730.0,16.1,35.9,5.83,5,3
29.4,38.9,3.92,1.19,4.22,5.78,30.0,914.0,37.5,66.7,19.5,5,3
139.0,50.0,1.0,2.59,11.4,18.4,44.1,292.0,17.5,47.4,118.0,5,3
173.0,164.0,7.57,1.0,3.52,14.3,26.7,491.0,1.18,704.0,77.0,5,3
21.7,20.0,7.04,1.0,1.88,27.6,52.3,346.0,14.7,35.5,17.3,5,3
71.7,30.5,1.0,2.74,11.9,53.3,151.0,1176.0,25.5,45.7,17.8,5,3
70.4,33.4,4.57,2.74,7.23,11.8,14.1,359.0,46.6,84.3,36.2,5,3
19.3,32.5,10.4,3.28,14.9,14.6,19.1,491.0,17.2,23.5,10.8,5,3
58.3,33.7,9.47,4.41,14.3,7.04,28.4,478.0,17.9,35.9,12.2,5,3
77.0,24.1,8.9,1.01,18.3,16.7,63.2,1252.0,15.3,33.4,6.92,5,3
75.0,24.1,1.0,2.09,15.8,68.5,132.0,2288.0,5.94,33.1,138.0,5,3
34.6,19.8,1.0,6.92,17.8,16.7,31.3,294.0,25.5,83.5,30.0,5,3
82.0,33.7,1.32,3.16,12.9,41.4,93.1,757.0,27.4,79.1,38.9,5,3
55.2,27.4,3.46,2.59,18.3,19.6,32.5,213.0,25.7,67.3,66.7,5,3
93.1,62.6,1.06,6.98,2.02,6.32,37.2,500.0,1.93,19.1,57.8,5,3
151.0,153.0,9.73,1.01,21.9,67.9,132.0,2571.0,90.6,114.0,25.5,5,3
93.1,66.1,2.44,6.21,2.5,66.1,129.0,1877.0,4.37,20.9,57.8,5,3
54.2,25.3,8.58,3.02,27.6,18.6,34.9,274.0,3.92,18.9,85.8,5,3
113.0,57.8,11.7,3.62,20.0,44.5,76.4,509.0,4.53,23.9,160.0,5,3
42.9,36.8,5.57,3.59,8.82,26.4,102.0,1446.0,17.6,30.2,15.8,5,3
26.4,14.1,10.7,5.99,5.62,8.06,17.5,392.0,16.3,45.7,15.5,5,3
138.0,176.0,14.2,1.0,7.3,38.2,58.8,246.0,63.2,87.4,16.5,5,3
48.3,26.4,2.67,6.49,18.3,90.6,248.0,914.0,5.88,51.9,119.0,5,3
54.2,19.1,5.42,2.11,29.7,104.0,346.0,2813.0,14.1,17.3,2.41,5,3
77.0,51.9,1.33,3.4,17.3,53.8,91.4,813.0,18.6,27.6,10.8,5,3
10.6,24.6,2.21,8.2,10.0,15.0,50.5,562.0,17.2,48.7,10.2,5,3
78.4,39.6,6.1,1.01,12.9,16.7,48.7,123.0,18.3,37.2,6.26,5,3
60.4,29.7,10.5,1.0,1.0,27.6,50.9,626.0,37.5,79.9,44.5,5,3
